iteracion,T,energia
620000,4.079979,-71304.000000
630000,4.079979,-71224.000000
640000,4.079979,-71272.000000
650000,4.079979,-71296.000000
660000,4.079979,-71296.000000
670000,4.079979,-71332.000000
680000,4.079979,-71424.000000
690000,4.079979,-71424.000000
700000,4.079979,-71488.000000
710000,4.079979,-71312.000000
720000,4.079979,-71432.000000
730000,4.079979,-71556.000000
740000,4.079979,-71292.000000
750000,4.079979,-71460.000000
760000,4.079979,-71528.000000
770000,4.079979,-71564.000000
780000,4.079979,-71712.000000
790000,4.079979,-71660.000000
800000,4.079979,-71644.000000
810000,4.079979,-71736.000000
820000,4.079979,-71696.000000
830000,4.079979,-71640.000000
840000,4.079979,-71880.000000
850000,4.079979,-71840.000000
860000,4.079979,-72004.000000
870000,4.079979,-71924.000000
880000,4.079979,-71844.000000
890000,4.079979,-71884.000000
900000,4.079979,-71880.000000
910000,4.079979,-71956.000000
920000,4.079979,-71716.000000
930000,4.079979,-71956.000000
940000,4.079979,-72020.000000
950000,4.079979,-71876.000000
960000,4.079979,-72040.000000
970000,4.079979,-72196.000000
980000,4.079979,-72232.000000
990000,4.079979,-71940.000000
0,4.069979,-71992.000000
10000,4.069979,-71944.000000
20000,4.069979,-71900.000000
30000,4.069979,-72000.000000
40000,4.069979,-72208.000000
50000,4.069979,-72172.000000
60000,4.069979,-72284.000000
70000,4.069979,-72276.000000
80000,4.069979,-72208.000000
90000,4.069979,-72384.000000
100000,4.069979,-72368.000000
110000,4.069979,-72188.000000
120000,4.069979,-72452.000000
130000,4.069979,-72472.000000
140000,4.069979,-72380.000000
150000,4.069979,-72588.000000
160000,4.069979,-72380.000000
170000,4.069979,-72464.000000
180000,4.069979,-72408.000000
190000,4.069979,-72428.000000
200000,4.069979,-72788.000000
210000,4.069979,-72656.000000
220000,4.069979,-72452.000000
230000,4.069979,-72720.000000
240000,4.069979,-72516.000000
250000,4.069979,-72540.000000
260000,4.069979,-72580.000000
270000,4.069979,-72720.000000
280000,4.069979,-72628.000000
290000,4.069979,-72564.000000
300000,4.069979,-72808.000000
310000,4.069979,-72620.000000
320000,4.069979,-73032.000000
330000,4.069979,-72668.000000
340000,4.069979,-72804.000000
350000,4.069979,-73060.000000
360000,4.069979,-72944.000000
370000,4.069979,-72964.000000
380000,4.069979,-72888.000000
390000,4.069979,-72820.000000
400000,4.069979,-73068.000000
410000,4.069979,-72984.000000
420000,4.069979,-73064.000000
430000,4.069979,-72740.000000
440000,4.069979,-73120.000000
450000,4.069979,-73008.000000
460000,4.069979,-73084.000000
470000,4.069979,-73064.000000
480000,4.069979,-73064.000000
490000,4.069979,-73076.000000
500000,4.069979,-73008.000000
510000,4.069979,-73180.000000
520000,4.069979,-73188.000000
530000,4.069979,-73156.000000
540000,4.069979,-73084.000000
550000,4.069979,-73016.000000
560000,4.069979,-73152.000000
570000,4.069979,-73192.000000
580000,4.069979,-73208.000000
590000,4.069979,-73424.000000
600000,4.069979,-73312.000000
610000,4.069979,-73540.000000
620000,4.069979,-73308.000000
630000,4.069979,-73404.000000
640000,4.069979,-73360.000000
650000,4.069979,-73604.000000
660000,4.069979,-73488.000000
670000,4.069979,-73204.000000
680000,4.069979,-73344.000000
690000,4.069979,-73572.000000
700000,4.069979,-73484.000000
710000,4.069979,-73328.000000
720000,4.069979,-73468.000000
730000,4.069979,-73448.000000
740000,4.069979,-73592.000000
750000,4.069979,-73516.000000
760000,4.069979,-73512.000000
770000,4.069979,-73584.000000
780000,4.069979,-73724.000000
790000,4.069979,-73532.000000
800000,4.069979,-73680.000000
810000,4.069979,-73808.000000
820000,4.069979,-73876.000000
830000,4.069979,-74048.000000
840000,4.069979,-73828.000000
850000,4.069979,-73740.000000
860000,4.069979,-73764.000000
870000,4.069979,-73748.000000
880000,4.069979,-73984.000000
890000,4.069979,-73860.000000
900000,4.069979,-74004.000000
910000,4.069979,-74012.000000
920000,4.069979,-73956.000000
930000,4.069979,-74008.000000
940000,4.069979,-74152.000000
950000,4.069979,-74308.000000
960000,4.069979,-74024.000000
970000,4.069979,-74012.000000
980000,4.069979,-73876.000000
990000,4.069979,-74124.000000
0,4.059978,-74156.000000
10000,4.059978,-74192.000000
20000,4.059978,-74096.000000
30000,4.059978,-74212.000000
40000,4.059978,-74312.000000
50000,4.059978,-74304.000000
60000,4.059978,-74124.000000
70000,4.059978,-74044.000000
80000,4.059978,-74348.000000
90000,4.059978,-74184.000000
100000,4.059978,-74232.000000
110000,4.059978,-74292.000000
120000,4.059978,-74292.000000
130000,4.059978,-74280.000000
140000,4.059978,-74340.000000
150000,4.059978,-74300.000000
160000,4.059978,-74248.000000
170000,4.059978,-74228.000000
180000,4.059978,-74492.000000
190000,4.059978,-74508.000000
200000,4.059978,-74504.000000
210000,4.059978,-74476.000000
220000,4.059978,-74608.000000
230000,4.059978,-74356.000000
240000,4.059978,-74348.000000
250000,4.059978,-74620.000000
260000,4.059978,-74544.000000
270000,4.059978,-74588.000000
280000,4.059978,-74740.000000
290000,4.059978,-74748.000000
300000,4.059978,-74616.000000
310000,4.059978,-74720.000000
320000,4.059978,-74556.000000
330000,4.059978,-74760.000000
340000,4.059978,-74816.000000
350000,4.059978,-74644.000000
360000,4.059978,-74748.000000
370000,4.059978,-74636.000000
380000,4.059978,-74808.000000
390000,4.059978,-74780.000000
400000,4.059978,-74816.000000
410000,4.059978,-74964.000000
420000,4.059978,-74792.000000
430000,4.059978,-74692.000000
440000,4.059978,-74668.000000
450000,4.059978,-74876.000000
460000,4.059978,-75100.000000
470000,4.059978,-74964.000000
480000,4.059978,-74776.000000
490000,4.059978,-74856.000000
500000,4.059978,-74892.000000
510000,4.059978,-75004.000000
520000,4.059978,-75016.000000
530000,4.059978,-74940.000000
540000,4.059978,-74980.000000
550000,4.059978,-75152.000000
560000,4.059978,-75164.000000
570000,4.059978,-75040.000000
580000,4.059978,-75244.000000
590000,4.059978,-75024.000000
600000,4.059978,-75212.000000
610000,4.059978,-75312.000000
620000,4.059978,-75216.000000
630000,4.059978,-75252.000000
640000,4.059978,-75304.000000
650000,4.059978,-75136.000000
660000,4.059978,-75384.000000
670000,4.059978,-75244.000000
680000,4.059978,-75312.000000
690000,4.059978,-75384.000000
700000,4.059978,-75176.000000
710000,4.059978,-75408.000000
720000,4.059978,-75376.000000
730000,4.059978,-75336.000000
740000,4.059978,-75496.000000
750000,4.059978,-75628.000000
760000,4.059978,-75728.000000
770000,4.059978,-75660.000000
780000,4.059978,-75572.000000
790000,4.059978,-75824.000000
800000,4.059978,-75688.000000
810000,4.059978,-75692.000000
820000,4.059978,-75624.000000
830000,4.059978,-75736.000000
840000,4.059978,-75752.000000
850000,4.059978,-75680.000000
860000,4.059978,-75948.000000
870000,4.059978,-75804.000000
880000,4.059978,-75700.000000
890000,4.059978,-75924.000000
900000,4.059978,-75968.000000
910000,4.059978,-76008.000000
920000,4.059978,-75956.000000
930000,4.059978,-75840.000000
940000,4.059978,-75840.000000
950000,4.059978,-75880.000000
960000,4.059978,-76228.000000
970000,4.059978,-76216.000000
980000,4.059978,-76180.000000
990000,4.059978,-75836.000000
0,4.049978,-76128.000000
10000,4.049978,-75900.000000
20000,4.049978,-76308.000000
30000,4.049978,-76084.000000
40000,4.049978,-76412.000000
50000,4.049978,-76184.000000
60000,4.049978,-76132.000000
70000,4.049978,-76192.000000
80000,4.049978,-76244.000000
90000,4.049978,-76264.000000
100000,4.049978,-76136.000000
110000,4.049978,-76532.000000
120000,4.049978,-76420.000000
130000,4.049978,-76320.000000
140000,4.049978,-76332.000000
150000,4.049978,-76336.000000
160000,4.049978,-76424.000000
170000,4.049978,-76380.000000
180000,4.049978,-76460.000000
190000,4.049978,-76428.000000
200000,4.049978,-76416.000000
210000,4.049978,-76640.000000
220000,4.049978,-76496.000000
230000,4.049978,-76424.000000
240000,4.049978,-76600.000000
250000,4.049978,-76632.000000
260000,4.049978,-76628.000000
270000,4.049978,-76740.000000
280000,4.049978,-76704.000000
290000,4.049978,-76900.000000
300000,4.049978,-77024.000000
310000,4.049978,-76728.000000
320000,4.049978,-76836.000000
330000,4.049978,-76748.000000
340000,4.049978,-76716.000000
350000,4.049978,-76804.000000
360000,4.049978,-76748.000000
370000,4.049978,-76892.000000
380000,4.049978,-76864.000000
390000,4.049978,-76636.000000
400000,4.049978,-76796.000000
410000,4.049978,-76940.000000
420000,4.049978,-76808.000000
430000,4.049978,-76812.000000
440000,4.049978,-76776.000000
450000,4.049978,-76784.000000
460000,4.049978,-76912.000000
470000,4.049978,-76920.000000
480000,4.049978,-77220.000000
490000,4.049978,-77044.000000
500000,4.049978,-77004.000000
510000,4.049978,-77184.000000
520000,4.049978,-77112.000000
530000,4.049978,-77000.000000
540000,4.049978,-77080.000000
550000,4.049978,-77296.000000
560000,4.049978,-77084.000000
570000,4.049978,-77272.000000
580000,4.049978,-77328.000000
590000,4.049978,-77408.000000
600000,4.049978,-77328.000000
610000,4.049978,-77360.000000
620000,4.049978,-77468.000000
630000,4.049978,-77452.000000
640000,4.049978,-77520.000000
650000,4.049978,-77468.000000
660000,4.049978,-77592.000000
670000,4.049978,-77376.000000
680000,4.049978,-77648.000000
690000,4.049978,-77580.000000
700000,4.049978,-77516.000000
710000,4.049978,-77420.000000
720000,4.049978,-77408.000000
730000,4.049978,-77536.000000
740000,4.049978,-77620.000000
750000,4.049978,-77768.000000
760000,4.049978,-77604.000000
770000,4.049978,-77716.000000
780000,4.049978,-77600.000000
790000,4.049978,-77572.000000
800000,4.049978,-77756.000000
810000,4.049978,-77792.000000
820000,4.049978,-77636.000000
830000,4.049978,-77868.000000
840000,4.049978,-78016.000000
850000,4.049978,-77980.000000
860000,4.049978,-78032.000000
870000,4.049978,-77744.000000
880000,4.049978,-77804.000000
890000,4.049978,-77824.000000
900000,4.049978,-77888.000000
910000,4.049978,-77948.000000
920000,4.049978,-77968.000000
930000,4.049978,-78188.000000
940000,4.049978,-78160.000000
950000,4.049978,-77988.000000
960000,4.049978,-78032.000000
970000,4.049978,-78144.000000
980000,4.049978,-78048.000000
990000,4.049978,-78124.000000
0,4.039978,-78012.000000
10000,4.039978,-78276.000000
20000,4.039978,-78352.000000
30000,4.039978,-78332.000000
40000,4.039978,-78276.000000
50000,4.039978,-78256.000000
60000,4.039978,-78348.000000
70000,4.039978,-78468.000000
80000,4.039978,-78312.000000
90000,4.039978,-78408.000000
100000,4.039978,-78164.000000
110000,4.039978,-78564.000000
120000,4.039978,-78508.000000
130000,4.039978,-78532.000000
140000,4.039978,-78324.000000
150000,4.039978,-78492.000000
160000,4.039978,-78580.000000
170000,4.039978,-78568.000000
180000,4.039978,-78500.000000
190000,4.039978,-78388.000000
200000,4.039978,-78516.000000
210000,4.039978,-78440.000000
220000,4.039978,-78720.000000
230000,4.039978,-78596.000000
240000,4.039978,-78620.000000
250000,4.039978,-78776.000000
260000,4.039978,-78840.000000
270000,4.039978,-78596.000000
280000,4.039978,-78608.000000
290000,4.039978,-78932.000000
300000,4.039978,-78808.000000
310000,4.039978,-78824.000000
320000,4.039978,-78696.000000
330000,4.039978,-78796.000000
340000,4.039978,-78888.000000
350000,4.039978,-78904.000000
360000,4.039978,-78892.000000
370000,4.039978,-78852.000000
380000,4.039978,-78936.000000
390000,4.039978,-78800.000000
400000,4.039978,-78920.000000
410000,4.039978,-79044.000000
420000,4.039978,-79020.000000
430000,4.039978,-78904.000000
440000,4.039978,-79100.000000
450000,4.039978,-79144.000000
460000,4.039978,-78984.000000
470000,4.039978,-79020.000000
480000,4.039978,-79128.000000
490000,4.039978,-79036.000000
500000,4.039978,-79100.000000
510000,4.039978,-79220.000000
520000,4.039978,-79144.000000
530000,4.039978,-79308.000000
540000,4.039978,-79232.000000
550000,4.039978,-79344.000000
560000,4.039978,-79260.000000
570000,4.039978,-79432.000000
580000,4.039978,-79324.000000
590000,4.039978,-79488.000000
600000,4.039978,-79392.000000
610000,4.039978,-79372.000000
620000,4.039978,-79336.000000
630000,4.039978,-79480.000000
640000,4.039978,-79432.000000
650000,4.039978,-79404.000000
660000,4.039978,-79504.000000
670000,4.039978,-79724.000000
680000,4.039978,-79696.000000
690000,4.039978,-79600.000000
700000,4.039978,-79736.000000
710000,4.039978,-79696.000000
720000,4.039978,-79400.000000
730000,4.039978,-79504.000000
740000,4.039978,-79788.000000
750000,4.039978,-79740.000000
760000,4.039978,-79816.000000
770000,4.039978,-79768.000000
780000,4.039978,-79648.000000
790000,4.039978,-79832.000000
800000,4.039978,-79776.000000
810000,4.039978,-79900.000000
820000,4.039978,-79852.000000
830000,4.039978,-79848.000000
840000,4.039978,-79844.000000
850000,4.039978,-79972.000000
860000,4.039978,-79888.000000
870000,4.039978,-79952.000000
880000,4.039978,-80096.000000
890000,4.039978,-79860.000000
900000,4.039978,-79880.000000
910000,4.039978,-79956.000000
920000,4.039978,-80176.000000
930000,4.039978,-80052.000000
940000,4.039978,-80200.000000
950000,4.039978,-80080.000000
960000,4.039978,-80104.000000
970000,4.039978,-80056.000000
980000,4.039978,-80036.000000
990000,4.039978,-80128.000000
0,4.029978,-80104.000000
10000,4.029978,-80144.000000
20000,4.029978,-80308.000000
30000,4.029978,-80208.000000
40000,4.029978,-80372.000000
50000,4.029978,-80256.000000
60000,4.029978,-80180.000000
70000,4.029978,-80476.000000
80000,4.029978,-80264.000000
90000,4.029978,-80272.000000
100000,4.029978,-80532.000000
110000,4.029978,-80484.000000
120000,4.029978,-80488.000000
130000,4.029978,-80452.000000
140000,4.029978,-80536.000000
150000,4.029978,-80432.000000
160000,4.029978,-80568.000000
170000,4.029978,-80580.000000
180000,4.029978,-80468.000000
190000,4.029978,-80512.000000
200000,4.029978,-80576.000000
210000,4.029978,-80648.000000
220000,4.029978,-80592.000000
230000,4.029978,-80660.000000
240000,4.029978,-80692.000000
250000,4.029978,-80692.000000
260000,4.029978,-80704.000000
270000,4.029978,-80968.000000
280000,4.029978,-80668.000000
290000,4.029978,-80780.000000
300000,4.029978,-80740.000000
310000,4.029978,-80752.000000
320000,4.029978,-80636.000000
330000,4.029978,-80948.000000
340000,4.029978,-80728.000000
350000,4.029978,-80924.000000
360000,4.029978,-80868.000000
370000,4.029978,-80836.000000
380000,4.029978,-81060.000000
390000,4.029978,-80992.000000
400000,4.029978,-81088.000000
410000,4.029978,-80912.000000
420000,4.029978,-80788.000000
430000,4.029978,-81080.000000
440000,4.029978,-81248.000000
450000,4.029978,-81028.000000
460000,4.029978,-80696.000000
470000,4.029978,-81012.000000
480000,4.029978,-80904.000000
490000,4.029978,-81080.000000
500000,4.029978,-81164.000000
510000,4.029978,-81128.000000
520000,4.029978,-81076.000000
530000,4.029978,-81052.000000
540000,4.029978,-81180.000000
550000,4.029978,-81128.000000
560000,4.029978,-81212.000000
570000,4.029978,-81148.000000
580000,4.029978,-81168.000000
590000,4.029978,-81088.000000
600000,4.029978,-81136.000000
610000,4.029978,-81332.000000
620000,4.029978,-81380.000000
630000,4.029978,-81328.000000
640000,4.029978,-81276.000000
650000,4.029978,-81344.000000
660000,4.029978,-81508.000000
670000,4.029978,-81560.000000
680000,4.029978,-81316.000000
690000,4.029978,-81504.000000
700000,4.029978,-81600.000000
710000,4.029978,-81636.000000
720000,4.029978,-81580.000000
730000,4.029978,-81732.000000
740000,4.029978,-81548.000000
750000,4.029978,-81792.000000
760000,4.029978,-81628.000000
770000,4.029978,-81720.000000
780000,4.029978,-81716.000000
790000,4.029978,-81628.000000
800000,4.029978,-81756.000000
810000,4.029978,-81780.000000
820000,4.029978,-81840.000000
830000,4.029978,-81980.000000
840000,4.029978,-81884.000000
850000,4.029978,-81976.000000
860000,4.029978,-81796.000000
870000,4.029978,-81952.000000
880000,4.029978,-81656.000000
890000,4.029978,-81876.000000
900000,4.029978,-81936.000000
910000,4.029978,-81868.000000
920000,4.029978,-81916.000000
930000,4.029978,-81880.000000
940000,4.029978,-81784.000000
950000,4.029978,-82044.000000
960000,4.029978,-81960.000000
970000,4.029978,-82108.000000
980000,4.029978,-82012.000000
990000,4.029978,-82176.000000
0,4.019978,-82128.000000
10000,4.019978,-82212.000000
20000,4.019978,-82084.000000
30000,4.019978,-82104.000000
40000,4.019978,-82044.000000
50000,4.019978,-82068.000000
60000,4.019978,-82192.000000
70000,4.019978,-82212.000000
80000,4.019978,-82032.000000
90000,4.019978,-82020.000000
100000,4.019978,-82296.000000
110000,4.019978,-82140.000000
120000,4.019978,-82208.000000
130000,4.019978,-82284.000000
140000,4.019978,-82456.000000
150000,4.019978,-82160.000000
160000,4.019978,-82152.000000
170000,4.019978,-82320.000000
180000,4.019978,-82472.000000
190000,4.019978,-82364.000000
200000,4.019978,-82472.000000
210000,4.019978,-82480.000000
220000,4.019978,-82404.000000
230000,4.019978,-82564.000000
240000,4.019978,-82376.000000
250000,4.019978,-82516.000000
260000,4.019978,-82580.000000
270000,4.019978,-82576.000000
280000,4.019978,-82564.000000
290000,4.019978,-82528.000000
300000,4.019978,-82580.000000
310000,4.019978,-82676.000000
320000,4.019978,-82496.000000
330000,4.019978,-82704.000000
340000,4.019978,-82828.000000
350000,4.019978,-82908.000000
