iteracion,T,magnetizacion
490000,1.449980,0.922363
500000,1.449980,0.918457
510000,1.449980,0.919434
520000,1.449980,0.920898
530000,1.449980,0.924805
540000,1.449980,0.919434
550000,1.449980,0.920898
560000,1.449980,0.919434
570000,1.449980,0.921387
580000,1.449980,0.919922
590000,1.449980,0.916016
600000,1.449980,0.917480
610000,1.449980,0.923828
620000,1.449980,0.921387
630000,1.449980,0.921875
640000,1.449980,0.918945
650000,1.449980,0.916992
660000,1.449980,0.916992
670000,1.449980,0.916016
680000,1.449980,0.923828
690000,1.449980,0.922363
700000,1.449980,0.921387
710000,1.449980,0.923828
720000,1.449980,0.922852
730000,1.449980,0.919434
740000,1.449980,0.924316
750000,1.449980,0.926270
760000,1.449980,0.927246
770000,1.449980,0.923340
780000,1.449980,0.916504
790000,1.449980,0.917969
800000,1.449980,0.919434
810000,1.449980,0.916504
820000,1.449980,0.912598
830000,1.449980,0.915039
840000,1.449980,0.915527
850000,1.449980,0.919922
860000,1.449980,0.917969
870000,1.449980,0.919434
880000,1.449980,0.924316
890000,1.449980,0.919434
900000,1.449980,0.916992
910000,1.449980,0.922363
920000,1.449980,0.919434
930000,1.449980,0.916992
940000,1.449980,0.916504
950000,1.449980,0.919922
960000,1.449980,0.920898
970000,1.449980,0.923828
980000,1.449980,0.914551
990000,1.449980,0.914551
0,1.439980,0.919434
10000,1.439980,0.918457
20000,1.439980,0.913086
30000,1.439980,0.923340
40000,1.439980,0.917969
50000,1.439980,0.922363
60000,1.439980,0.909180
70000,1.439980,0.918457
80000,1.439980,0.922852
90000,1.439980,0.915527
100000,1.439980,0.916504
110000,1.439980,0.918945
120000,1.439980,0.919922
130000,1.439980,0.921387
140000,1.439980,0.919434
150000,1.439980,0.925293
160000,1.439980,0.919922
170000,1.439980,0.915527
180000,1.439980,0.920898
190000,1.439980,0.922363
200000,1.439980,0.924316
210000,1.439980,0.925781
220000,1.439980,0.924316
230000,1.439980,0.921875
240000,1.439980,0.919922
250000,1.439980,0.923828
260000,1.439980,0.923828
270000,1.439980,0.923340
280000,1.439980,0.922363
290000,1.439980,0.924805
300000,1.439980,0.921387
310000,1.439980,0.919922
320000,1.439980,0.920410
330000,1.439980,0.921387
340000,1.439980,0.923340
350000,1.439980,0.917969
360000,1.439980,0.918457
370000,1.439980,0.920898
380000,1.439980,0.924805
390000,1.439980,0.920410
400000,1.439980,0.922363
410000,1.439980,0.923340
420000,1.439980,0.920410
430000,1.439980,0.914062
440000,1.439980,0.913086
450000,1.439980,0.921875
460000,1.439980,0.916504
470000,1.439980,0.915527
480000,1.439980,0.920410
490000,1.439980,0.923340
500000,1.439980,0.921387
510000,1.439980,0.918945
520000,1.439980,0.914551
530000,1.439980,0.916992
540000,1.439980,0.914062
550000,1.439980,0.911621
560000,1.439980,0.921875
570000,1.439980,0.918945
580000,1.439980,0.920410
600000,1.439980,0.916504
610000,1.439980,0.916992
620000,1.439980,0.919434
630000,1.439980,0.917480
640000,1.439980,0.914062
650000,1.439980,0.917969
660000,1.439980,0.919922
670000,1.439980,0.915039
680000,1.439980,0.919922
690000,1.439980,0.918945
700000,1.439980,0.918945
710000,1.439980,0.923828
720000,1.439980,0.919922
730000,1.439980,0.923828
740000,1.439980,0.922363
750000,1.439980,0.922363
760000,1.439980,0.921387
770000,1.439980,0.917480
780000,1.439980,0.915527
790000,1.439980,0.919922
800000,1.439980,0.916992
810000,1.439980,0.917480
820000,1.439980,0.917480
830000,1.439980,0.913574
840000,1.439980,0.914062
850000,1.439980,0.917480
860000,1.439980,0.918457
870000,1.439980,0.913086
880000,1.439980,0.914551
890000,1.439980,0.916016
900000,1.439980,0.915527
910000,1.439980,0.920410
920000,1.439980,0.916016
930000,1.439980,0.920898
940000,1.439980,0.922363
950000,1.439980,0.921387
960000,1.439980,0.920410
970000,1.439980,0.916992
980000,1.439980,0.920410
990000,1.439980,0.921875
0,1.429980,0.924316
10000,1.429980,0.921875
20000,1.429980,0.924805
30000,1.429980,0.921387
40000,1.429980,0.916504
50000,1.429980,0.913574
60000,1.429980,0.913574
70000,1.429980,0.910645
80000,1.429980,0.912109
90000,1.429980,0.909668
100000,1.429980,0.913574
110000,1.429980,0.920898
120000,1.429980,0.920898
130000,1.429980,0.924316
140000,1.429980,0.920898
150000,1.429980,0.923828
160000,1.429980,0.919434
170000,1.429980,0.922852
180000,1.429980,0.915527
190000,1.429980,0.919434
200000,1.429980,0.919434
210000,1.429980,0.925781
220000,1.429980,0.919922
230000,1.429980,0.923828
240000,1.429980,0.919922
250000,1.429980,0.927734
260000,1.429980,0.927734
270000,1.429980,0.924316
280000,1.429980,0.919434
290000,1.429980,0.915039
300000,1.429980,0.921875
310000,1.429980,0.917969
320000,1.429980,0.913574
330000,1.429980,0.915527
340000,1.429980,0.918945
350000,1.429980,0.916992
360000,1.429980,0.918945
370000,1.429980,0.919434
380000,1.429980,0.921875
390000,1.429980,0.919922
400000,1.429980,0.914062
410000,1.429980,0.919434
420000,1.429980,0.922852
430000,1.429980,0.920410
440000,1.429980,0.921387
450000,1.429980,0.927246
460000,1.429980,0.922852
470000,1.429980,0.920410
480000,1.429980,0.922852
490000,1.429980,0.923340
500000,1.429980,0.923340
510000,1.429980,0.919434
520000,1.429980,0.916992
530000,1.429980,0.921875
540000,1.429980,0.923828
550000,1.429980,0.922852
560000,1.429980,0.920898
570000,1.429980,0.921875
580000,1.429980,0.921875
590000,1.429980,0.921387
600000,1.429980,0.916504
610000,1.429980,0.915039
620000,1.429980,0.923340
630000,1.429980,0.922852
640000,1.429980,0.924805
650000,1.429980,0.919922
660000,1.429980,0.920410
670000,1.429980,0.923340
680000,1.429980,0.925781
690000,1.429980,0.924805
700000,1.429980,0.921875
710000,1.429980,0.916504
720000,1.429980,0.918457
730000,1.429980,0.920898
740000,1.429980,0.925781
750000,1.429980,0.922852
760000,1.429980,0.921387
770000,1.429980,0.921387
780000,1.429980,0.917969
790000,1.429980,0.918945
800000,1.429980,0.927246
810000,1.429980,0.925781
820000,1.429980,0.923828
830000,1.429980,0.921875
840000,1.429980,0.918457
850000,1.429980,0.924805
860000,1.429980,0.921387
870000,1.429980,0.924805
880000,1.429980,0.923340
890000,1.429980,0.925293
900000,1.429980,0.922363
910000,1.429980,0.923828
920000,1.429980,0.925781
930000,1.429980,0.923828
940000,1.429980,0.924316
950000,1.429980,0.923340
960000,1.429980,0.921875
970000,1.429980,0.921387
980000,1.429980,0.921875
990000,1.429980,0.920410
0,1.419980,0.917480
10000,1.419980,0.920898
20000,1.419980,0.921387
30000,1.419980,0.920410
40000,1.419980,0.922852
50000,1.419980,0.927246
60000,1.419980,0.923340
70000,1.419980,0.924316
80000,1.419980,0.923340
90000,1.419980,0.919922
100000,1.419980,0.920898
110000,1.419980,0.919922
120000,1.419980,0.918945
130000,1.419980,0.919434
140000,1.419980,0.921387
150000,1.419980,0.922852
160000,1.419980,0.917480
170000,1.419980,0.921875
180000,1.419980,0.921875
190000,1.419980,0.912109
200000,1.419980,0.918457
210000,1.419980,0.923828
220000,1.419980,0.918457
230000,1.419980,0.920898
240000,1.419980,0.925781
250000,1.419980,0.924805
260000,1.419980,0.921875
270000,1.419980,0.921387
280000,1.419980,0.918457
290000,1.419980,0.921387
300000,1.419980,0.920898
310000,1.419980,0.921875
320000,1.419980,0.917969
330000,1.419980,0.920898
340000,1.419980,0.921387
350000,1.419980,0.919434
360000,1.419980,0.916016
370000,1.419980,0.917969
380000,1.419980,0.916992
390000,1.419980,0.920898
400000,1.419980,0.923828
410000,1.419980,0.926270
420000,1.419980,0.916016
430000,1.419980,0.919922
440000,1.419980,0.925293
450000,1.419980,0.917969
460000,1.419980,0.923340
470000,1.419980,0.925293
480000,1.419980,0.926270
490000,1.419980,0.920898
500000,1.419980,0.920898
510000,1.419980,0.922363
520000,1.419980,0.916992
530000,1.419980,0.919434
540000,1.419980,0.916016
550000,1.419980,0.923340
560000,1.419980,0.923340
570000,1.419980,0.926758
580000,1.419980,0.923340
590000,1.419980,0.919922
600000,1.419980,0.924805
610000,1.419980,0.925293
620000,1.419980,0.918457
630000,1.419980,0.919922
640000,1.419980,0.913574
650000,1.419980,0.916992
660000,1.419980,0.919434
670000,1.419980,0.917969
680000,1.419980,0.920410
690000,1.419980,0.920898
700000,1.419980,0.925781
710000,1.419980,0.922852
720000,1.419980,0.920410
730000,1.419980,0.913574
740000,1.419980,0.920898
750000,1.419980,0.916992
760000,1.419980,0.913574
770000,1.419980,0.920898
780000,1.419980,0.919922
790000,1.419980,0.919434
800000,1.419980,0.918945
810000,1.419980,0.928223
820000,1.419980,0.921387
830000,1.419980,0.927246
840000,1.419980,0.924805
850000,1.419980,0.923828
860000,1.419980,0.922852
870000,1.419980,0.917969
880000,1.419980,0.918457
890000,1.419980,0.914551
900000,1.419980,0.922363
910000,1.419980,0.919434
920000,1.419980,0.923828
930000,1.419980,0.923340
940000,1.419980,0.921387
950000,1.419980,0.923340
960000,1.419980,0.925781
970000,1.419980,0.921875
980000,1.419980,0.919922
990000,1.419980,0.923340
0,1.409980,0.921875
10000,1.409980,0.924805
20000,1.409980,0.923828
30000,1.409980,0.925293
40000,1.409980,0.920898
50000,1.409980,0.922363
60000,1.409980,0.924316
70000,1.409980,0.917969
80000,1.409980,0.913086
90000,1.409980,0.916992
100000,1.409980,0.915527
110000,1.409980,0.918945
120000,1.409980,0.912109
130000,1.409980,0.915527
140000,1.409980,0.917969
150000,1.409980,0.923340
160000,1.409980,0.922852
170000,1.409980,0.920898
180000,1.409980,0.917969
190000,1.409980,0.920898
200000,1.409980,0.922852
210000,1.409980,0.920898
220000,1.409980,0.924316
230000,1.409980,0.925781
240000,1.409980,0.925781
250000,1.409980,0.915527
260000,1.409980,0.922363
270000,1.409980,0.917969
280000,1.409980,0.925781
290000,1.409980,0.923828
300000,1.409980,0.920410
310000,1.409980,0.916992
320000,1.409980,0.920410
330000,1.409980,0.919922
340000,1.409980,0.918945
350000,1.409980,0.923828
360000,1.409980,0.923828
370000,1.409980,0.925781
380000,1.409980,0.925781
390000,1.409980,0.924316
400000,1.409980,0.927246
410000,1.409980,0.924805
420000,1.409980,0.922852
430000,1.409980,0.922363
440000,1.409980,0.917480
450000,1.409980,0.922363
460000,1.409980,0.920898
470000,1.409980,0.920898
480000,1.409980,0.923340
490000,1.409980,0.920898
500000,1.409980,0.920898
520000,1.409980,0.926270
530000,1.409980,0.922852
540000,1.409980,0.926758
550000,1.409980,0.925293
560000,1.409980,0.924316
570000,1.409980,0.922363
580000,1.409980,0.920410
590000,1.409980,0.916016
600000,1.409980,0.923828
610000,1.409980,0.925781
620000,1.409980,0.919922
630000,1.409980,0.924805
640000,1.409980,0.920410
650000,1.409980,0.917480
660000,1.409980,0.923828
670000,1.409980,0.920898
680000,1.409980,0.916016
690000,1.409980,0.919922
700000,1.409980,0.916504
710000,1.409980,0.919922
720000,1.409980,0.922363
730000,1.409980,0.924805
740000,1.409980,0.923828
750000,1.409980,0.922363
760000,1.409980,0.925781
770000,1.409980,0.924805
780000,1.409980,0.920410
790000,1.409980,0.919922
800000,1.409980,0.916016
810000,1.409980,0.914062
820000,1.409980,0.912598
830000,1.409980,0.912109
840000,1.409980,0.915527
850000,1.409980,0.921387
860000,1.409980,0.922852
870000,1.409980,0.926270
880000,1.409980,0.922852
890000,1.409980,0.924316
900000,1.409980,0.922363
910000,1.409980,0.921875
920000,1.409980,0.927246
930000,1.409980,0.924805
940000,1.409980,0.924805
950000,1.409980,0.921875
960000,1.409980,0.925781
970000,1.409980,0.918945
980000,1.409980,0.920410
990000,1.409980,0.922363
0,1.399980,0.919434
10000,1.399980,0.920410
20000,1.399980,0.921387
30000,1.399980,0.921875
40000,1.399980,0.916504
50000,1.399980,0.922852
60000,1.399980,0.924316
70000,1.399980,0.923828
90000,1.399980,0.922363
100000,1.399980,0.918945
110000,1.399980,0.921387
120000,1.399980,0.922363
130000,1.399980,0.921875
140000,1.399980,0.922363
150000,1.399980,0.915527
160000,1.399980,0.921387
170000,1.399980,0.920410
180000,1.399980,0.920898
190000,1.399980,0.920410
200000,1.399980,0.924316
210000,1.399980,0.925293
220000,1.399980,0.922852
230000,1.399980,0.922852
240000,1.399980,0.925293
250000,1.399980,0.926758
260000,1.399980,0.925781
270000,1.399980,0.926758
280000,1.399980,0.924805
290000,1.399980,0.920898
300000,1.399980,0.925781
310000,1.399980,0.926270
320000,1.399980,0.925293
330000,1.399980,0.922852
340000,1.399980,0.919922
350000,1.399980,0.926758
360000,1.399980,0.926270
370000,1.399980,0.924316
380000,1.399980,0.919922
390000,1.399980,0.916992
400000,1.399980,0.922852
410000,1.399980,0.921875
420000,1.399980,0.923828
430000,1.399980,0.918945
440000,1.399980,0.918945
450000,1.399980,0.920898
460000,1.399980,0.922852
470000,1.399980,0.921387
480000,1.399980,0.923828
490000,1.399980,0.925781
500000,1.399980,0.919922
510000,1.399980,0.927246
520000,1.399980,0.923828
530000,1.399980,0.924316
540000,1.399980,0.924316
550000,1.399980,0.923828
560000,1.399980,0.926270
570000,1.399980,0.924805
580000,1.399980,0.918945
590000,1.399980,0.918457
600000,1.399980,0.921387
610000,1.399980,0.920898
620000,1.399980,0.927734
630000,1.399980,0.922363
640000,1.399980,0.921387
650000,1.399980,0.923340
660000,1.399980,0.925781
670000,1.399980,0.921387
680000,1.399980,0.921875
690000,1.399980,0.920898
700000,1.399980,0.922363
710000,1.399980,0.926270
720000,1.399980,0.922363
730000,1.399980,0.917969
740000,1.399980,0.918945
750000,1.399980,0.923340
760000,1.399980,0.922852
770000,1.399980,0.921387
780000,1.399980,0.925293
790000,1.399980,0.921387
800000,1.399980,0.920898
810000,1.399980,0.923340
820000,1.399980,0.918457
830000,1.399980,0.919922
840000,1.399980,0.920410
850000,1.399980,0.917969
860000,1.399980,0.924316
870000,1.399980,0.921387
880000,1.399980,0.921875
890000,1.399980,0.918457
900000,1.399980,0.924805
910000,1.399980,0.916016
920000,1.399980,0.911621
930000,1.399980,0.912598
940000,1.399980,0.918945
950000,1.399980,0.918945
960000,1.399980,0.927246
970000,1.399980,0.924316
980000,1.399980,0.918945
990000,1.399980,0.921387
0,1.389980,0.922852
10000,1.389980,0.918945
20000,1.389980,0.924316
30000,1.389980,0.924805
40000,1.389980,0.924316
50000,1.389980,0.925293
60000,1.389980,0.926758
70000,1.389980,0.924316
80000,1.389980,0.922363
90000,1.389980,0.924805
100000,1.389980,0.920410
110000,1.389980,0.924805
120000,1.389980,0.919922
130000,1.389980,0.922363
140000,1.389980,0.925293
150000,1.389980,0.925781
160000,1.389980,0.922852
170000,1.389980,0.918945
180000,1.389980,0.921387
190000,1.389980,0.918457
200000,1.389980,0.909668
210000,1.389980,0.912109
220000,1.389980,0.919922
230000,1.389980,0.916504
240000,1.389980,0.916992
250000,1.389980,0.919434
260000,1.389980,0.919434
270000,1.389980,0.923340
280000,1.389980,0.921875
290000,1.389980,0.927734
300000,1.389980,0.927246
310000,1.389980,0.921875
320000,1.389980,0.925781
330000,1.389980,0.916992
340000,1.389980,0.922363
350000,1.389980,0.918945
360000,1.389980,0.924805
370000,1.389980,0.922363
380000,1.389980,0.915039
390000,1.389980,0.924316
400000,1.389980,0.924316
410000,1.389980,0.925293
420000,1.389980,0.916504
430000,1.389980,0.921387
440000,1.389980,0.927734
450000,1.389980,0.922852
460000,1.389980,0.921875
470000,1.389980,0.925293
480000,1.389980,0.924316
490000,1.389980,0.923340
500000,1.389980,0.926270
510000,1.389980,0.924316
520000,1.389980,0.923828
530000,1.389980,0.921387
540000,1.389980,0.921875
550000,1.389980,0.922852
560000,1.389980,0.922363
570000,1.389980,0.925293
580000,1.389980,0.924316
590000,1.389980,0.925293
600000,1.389980,0.924805
610000,1.389980,0.924805
620000,1.389980,0.925293
630000,1.389980,0.924805
640000,1.389980,0.925293
650000,1.389980,0.924316
660000,1.389980,0.921387
670000,1.389980,0.923340
680000,1.389980,0.920410
690000,1.389980,0.923828
700000,1.389980,0.922852
710000,1.389980,0.922363
720000,1.389980,0.922363
730000,1.389980,0.913574
740000,1.389980,0.924316
750000,1.389980,0.922363
760000,1.389980,0.924805
770000,1.389980,0.921875
780000,1.389980,0.921387
790000,1.389980,0.922363
800000,1.389980,0.920898
810000,1.389980,0.919922
820000,1.389980,0.922852
830000,1.389980,0.921387
840000,1.389980,0.925293
850000,1.389980,0.925293
860000,1.389980,0.927246
870000,1.389980,0.921875
880000,1.389980,0.919922
890000,1.389980,0.924316
900000,1.389980,0.921875
910000,1.389980,0.923828
920000,1.389980,0.922363
930000,1.389980,0.915527
940000,1.389980,0.918945
950000,1.389980,0.919922
960000,1.389980,0.917480
970000,1.389980,0.917480
980000,1.389980,0.922852
990000,1.389980,0.918945
0,1.379980,0.911621
10000,1.379980,0.911621
20000,1.379980,0.919434
30000,1.379980,0.919922
40000,1.379980,0.916992
50000,1.379980,0.925293
60000,1.379980,0.922852
70000,1.379980,0.921875
80000,1.379980,0.921875
90000,1.379980,0.922852
100000,1.379980,0.925781
110000,1.379980,0.922852
120000,1.379980,0.920898
130000,1.379980,0.921387
140000,1.379980,0.920898
150000,1.379980,0.924316
160000,1.379980,0.926270
170000,1.379980,0.923340
180000,1.379980,0.922363
190000,1.379980,0.924316
200000,1.379980,0.924316
210000,1.379980,0.924316
220000,1.379980,0.922852
230000,1.379980,0.925781
240000,1.379980,0.925293
250000,1.379980,0.925781
260000,1.379980,0.922363
270000,1.379980,0.924805
280000,1.379980,0.922852
290000,1.379980,0.922363
300000,1.379980,0.925781
310000,1.379980,0.922363
320000,1.379980,0.924316
330000,1.379980,0.924805
340000,1.379980,0.927734
350000,1.379980,0.928223
360000,1.379980,0.923340
370000,1.379980,0.922852
380000,1.379980,0.926758
390000,1.379980,0.925293
400000,1.379980,0.921387
410000,1.379980,0.921387
420000,1.379980,0.920898
430000,1.379980,0.918457
440000,1.379980,0.925781
450000,1.379980,0.925781
460000,1.379980,0.922363
470000,1.379980,0.924316
480000,1.379980,0.916504
490000,1.379980,0.918945
500000,1.379980,0.927246
510000,1.379980,0.928711
520000,1.379980,0.925781
530000,1.379980,0.928711
540000,1.379980,0.924805
550000,1.379980,0.922852
560000,1.379980,0.924316
570000,1.379980,0.923828
580000,1.379980,0.925293
590000,1.379980,0.924805
600000,1.379980,0.920898
610000,1.379980,0.918945
620000,1.379980,0.923340
630000,1.379980,0.927734
640000,1.379980,0.923340
650000,1.379980,0.922363
660000,1.379980,0.919434
670000,1.379980,0.921875
680000,1.379980,0.920410
690000,1.379980,0.926758
700000,1.379980,0.924805
710000,1.379980,0.922363
720000,1.379980,0.921875
730000,1.379980,0.917969
740000,1.379980,0.923340
750000,1.379980,0.923340
760000,1.379980,0.920898
770000,1.379980,0.918945
780000,1.379980,0.920410
790000,1.379980,0.922363
800000,1.379980,0.921875
810000,1.379980,0.924805
820000,1.379980,0.923828
830000,1.379980,0.921387
840000,1.379980,0.917480
850000,1.379980,0.921387
860000,1.379980,0.920410
